day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
117,15042.253333333334,14753.0,15391.0,28.733333333333334,16.0,46.0,263.4,230.0,303.0,581527.9733333334,581137.0,581900.0,4138.8533333333335,3974.0,4351.0,50.48,38.0,68.0,8.68,3.0,17.0
118,15041.76,14751.0,15391.0,26.266666666666666,14.0,43.0,253.88,218.0,295.0,581546.1333333333,581155.0,581918.0,4140.386666666666,3977.0,4353.0,44.28,31.0,58.0,7.786666666666667,2.0,15.0
119,15041.28,14751.0,15391.0,23.84,12.0,39.0,244.0,208.0,288.0,581563.2133333334,581173.0,581933.0,4142.106666666667,3978.0,4355.0,39.32,27.0,54.0,7.253333333333333,2.0,13.0
120,15040.706666666667,14750.0,15391.0,21.12,9.0,37.0,235.37333333333333,200.0,273.0,581578.8933333333,581199.0,581946.0,4143.666666666667,3979.0,4356.0,34.85333333333333,20.0,48.0,6.24,1.0,12.0
121,15040.253333333334,14750.0,15391.0,18.946666666666665,7.0,33.0,226.42666666666668,195.0,266.0,581593.1466666666,581207.0,581965.0,4145.32,3979.0,4356.0,31.213333333333335,19.0,44.0,5.693333333333333,0.0,14.0
122,15039.866666666667,14748.0,15391.0,16.88,5.0,32.0,218.25333333333333,183.0,260.0,581606.0933333334,581215.0,581978.0,4146.8533333333335,3982.0,4357.0,27.76,14.0,43.0,5.333333333333333,0.0,14.0
123,15039.546666666667,14747.0,15391.0,15.08,5.0,27.0,210.6,179.0,252.0,581617.9466666667,581226.0,581988.0,4148.1866666666665,3982.0,4358.0,25.053333333333335,14.0,39.0,4.746666666666667,1.0,12.0
124,15039.293333333333,14746.0,15391.0,13.4,5.0,27.0,202.76,174.0,241.0,581629.32,581235.0,582004.0,4149.613333333334,3983.0,4361.0,22.653333333333332,10.0,34.0,4.133333333333334,1.0,9.0
125,15039.106666666667,14746.0,15391.0,11.693333333333333,5.0,22.0,195.58666666666667,167.0,231.0,581639.8933333333,581248.0,582012.0,4150.8,3984.0,4363.0,20.4,11.0,33.0,3.7333333333333334,0.0,9.0
126,15038.826666666666,14746.0,15391.0,10.413333333333334,4.0,19.0,188.42666666666668,159.0,222.0,581650.0133333333,581263.0,582029.0,4151.893333333333,3984.0,4365.0,18.333333333333332,8.0,31.0,3.56,0.0,11.0
127,15038.666666666666,14744.0,15391.0,9.36,4.0,19.0,181.88,154.0,217.0,581658.9866666667,581270.0,582038.0,4153.08,3985.0,4366.0,16.346666666666668,5.0,26.0,3.1333333333333333,0.0,7.0
128,15038.48,14744.0,15390.0,8.426666666666666,3.0,17.0,175.24,149.0,214.0,581667.0533333333,581274.0,582050.0,4154.586666666667,3985.0,4368.0,14.893333333333333,6.0,24.0,2.7866666666666666,0.0,7.0
129,15038.36,14744.0,15389.0,7.44,1.0,16.0,168.52,141.0,204.0,581675.2266666667,581279.0,582060.0,4155.76,3986.0,4371.0,13.48,5.0,20.0,2.72,0.0,6.0
130,15038.186666666666,14744.0,15389.0,6.64,1.0,14.0,162.44,137.0,193.0,581682.8,581285.0,582067.0,4156.826666666667,3986.0,4371.0,12.133333333333333,5.0,22.0,2.4266666666666667,0.0,6.0
131,15038.0,14744.0,15389.0,6.1066666666666665,1.0,13.0,156.25333333333333,132.0,189.0,581690.6,581288.0,582076.0,4157.893333333333,3986.0,4372.0,10.48,3.0,19.0,2.2666666666666666,0.0,6.0
132,15037.813333333334,14744.0,15389.0,5.56,1.0,13.0,150.56,130.0,185.0,581697.2666666667,581295.0,582084.0,4159.0,3986.0,4372.0,9.373333333333333,3.0,16.0,2.026666666666667,0.0,6.0
133,15037.68,14744.0,15389.0,5.0,1.0,12.0,144.6,125.0,180.0,581704.0666666667,581301.0,582088.0,4160.12,3988.0,4372.0,8.44,2.0,18.0,1.7866666666666666,0.0,5.0
134,15037.56,14744.0,15389.0,4.426666666666667,1.0,11.0,139.02666666666667,120.0,174.0,581710.0533333333,581313.0,582093.0,4161.2,3988.0,4373.0,7.826666666666667,2.0,17.0,1.5733333333333333,0.0,6.0
135,15037.493333333334,14744.0,15389.0,4.026666666666666,1.0,10.0,134.09333333333333,116.0,168.0,581715.5733333334,581318.0,582096.0,4162.1466666666665,3990.0,4373.0,6.866666666666666,1.0,16.0,1.52,0.0,7.0
136,15037.453333333333,14744.0,15389.0,3.6266666666666665,1.0,9.0,129.13333333333333,113.0,160.0,581721.12,581326.0,582102.0,4162.92,3992.0,4373.0,6.093333333333334,1.0,14.0,1.4266666666666667,0.0,6.0
137,15037.386666666667,14744.0,15389.0,3.3466666666666667,0.0,7.0,123.96,109.0,150.0,581726.8533333334,581332.0,582109.0,4163.76,3993.0,4373.0,5.173333333333333,0.0,13.0,1.3333333333333333,0.0,5.0
138,15037.333333333334,14744.0,15389.0,2.92,0.0,8.0,119.24,103.0,146.0,581731.7333333333,581343.0,582113.0,4164.52,3994.0,4373.0,4.866666666666666,0.0,14.0,1.2666666666666666,0.0,5.0
139,15037.226666666667,14744.0,15388.0,2.6666666666666665,0.0,8.0,114.66666666666667,96.0,143.0,581736.4133333333,581350.0,582116.0,4165.28,3995.0,4374.0,4.426666666666667,0.0,13.0,1.1733333333333333,0.0,5.0
140,15037.146666666667,14744.0,15388.0,2.3466666666666667,0.0,7.0,110.32,91.0,139.0,581741.24,581352.0,582126.0,4165.933333333333,3995.0,4377.0,3.92,0.0,14.0,1.0,0.0,5.0
141,15037.08,14744.0,15387.0,2.1066666666666665,0.0,7.0,105.85333333333334,87.0,132.0,581745.6133333333,581353.0,582135.0,4166.733333333334,3995.0,4377.0,3.6533333333333333,0.0,11.0,0.8533333333333334,0.0,4.0
142,15037.08,14744.0,15387.0,1.8533333333333333,0.0,7.0,101.48,81.0,127.0,581750.16,581357.0,582140.0,4167.36,3996.0,4377.0,3.16,0.0,10.0,0.8133333333333334,0.0,4.0
143,15037.053333333333,14744.0,15387.0,1.68,0.0,7.0,98.06666666666666,78.0,123.0,581753.7466666667,581358.0,582141.0,4167.92,3996.0,4377.0,2.7733333333333334,0.0,10.0,0.6666666666666666,0.0,4.0
144,15037.053333333333,14744.0,15387.0,1.4,0.0,5.0,94.22666666666667,75.0,116.0,581757.3333333334,581361.0,582146.0,4168.626666666667,3997.0,4377.0,2.6533333333333333,0.0,11.0,0.6266666666666667,0.0,3.0
145,15037.053333333333,14744.0,15387.0,1.1466666666666667,0.0,5.0,90.96,67.0,114.0,581760.52,581366.0,582149.0,4169.2266666666665,3999.0,4377.0,2.4,0.0,12.0,0.6266666666666667,0.0,3.0
146,15037.053333333333,14744.0,15387.0,1.0133333333333334,0.0,5.0,87.34666666666666,62.0,110.0,581764.08,581367.0,582154.0,4169.786666666667,4001.0,4378.0,2.1066666666666665,0.0,9.0,0.5333333333333333,0.0,3.0
147,15037.053333333333,14744.0,15387.0,0.9066666666666666,0.0,4.0,83.96,60.0,104.0,581767.1466666666,581369.0,582156.0,4170.466666666666,4002.0,4378.0,1.9333333333333333,0.0,8.0,0.48,0.0,2.0
148,15037.053333333333,14744.0,15387.0,0.8266666666666667,0.0,4.0,80.57333333333334,57.0,102.0,581770.3333333334,581371.0,582159.0,4171.053333333333,4003.0,4378.0,1.7333333333333334,0.0,7.0,0.37333333333333335,0.0,2.0
149,15037.053333333333,14744.0,15387.0,0.76,0.0,4.0,77.69333333333333,54.0,99.0,581772.8266666667,581374.0,582161.0,4171.666666666667,4004.0,4379.0,1.6133333333333333,0.0,6.0,0.3333333333333333,0.0,2.0
150,15037.026666666667,14744.0,15387.0,0.68,0.0,4.0,74.74666666666667,50.0,97.0,581775.5733333334,581379.0,582166.0,4172.1466666666665,4004.0,4379.0,1.4533333333333334,0.0,5.0,0.30666666666666664,0.0,2.0
151,15037.026666666667,14744.0,15387.0,0.5866666666666667,0.0,4.0,72.04,48.0,95.0,581777.9333333333,581379.0,582166.0,4172.76,4005.0,4379.0,1.2933333333333332,0.0,4.0,0.3333333333333333,0.0,2.0
152,15037.026666666667,14744.0,15387.0,0.5333333333333333,0.0,3.0,69.12,44.0,92.0,581780.8133333334,581386.0,582167.0,4173.2,4005.0,4379.0,1.0533333333333332,0.0,4.0,0.24,0.0,2.0
153,15037.026666666667,14744.0,15387.0,0.4533333333333333,0.0,3.0,66.30666666666667,41.0,91.0,581783.4133333333,581388.0,582173.0,4173.653333333334,4005.0,4379.0,0.92,0.0,3.0,0.18666666666666668,0.0,2.0
154,15037.026666666667,14744.0,15387.0,0.4266666666666667,0.0,3.0,63.70666666666666,40.0,88.0,581785.6266666667,581390.0,582174.0,4174.1466666666665,4006.0,4379.0,0.8533333333333334,0.0,3.0,0.21333333333333335,0.0,2.0
155,15037.013333333334,14744.0,15387.0,0.4,0.0,3.0,61.14666666666667,39.0,84.0,581787.7733333333,581390.0,582175.0,4174.746666666667,4006.0,4381.0,0.7333333333333333,0.0,3.0,0.18666666666666668,0.0,2.0
156,15037.013333333334,14744.0,15387.0,0.3466666666666667,0.0,2.0,58.653333333333336,38.0,77.0,581789.9866666667,581392.0,582176.0,4175.106666666667,4006.0,4381.0,0.72,0.0,3.0,0.16,0.0,2.0
157,15037.013333333334,14744.0,15387.0,0.28,0.0,2.0,56.306666666666665,36.0,75.0,581791.9866666667,581394.0,582177.0,4175.586666666667,4008.0,4381.0,0.6533333333333333,0.0,2.0,0.13333333333333333,0.0,2.0
158,15037.013333333334,14744.0,15387.0,0.22666666666666666,0.0,2.0,54.32,36.0,70.0,581793.6933333334,581396.0,582178.0,4175.96,4008.0,4382.0,0.64,0.0,2.0,0.09333333333333334,0.0,1.0
159,15037.0,14744.0,15387.0,0.18666666666666668,0.0,1.0,52.36,36.0,68.0,581795.4533333334,581396.0,582179.0,4176.253333333333,4008.0,4383.0,0.6,0.0,2.0,0.13333333333333333,0.0,2.0
160,15036.986666666666,14744.0,15387.0,0.2,0.0,1.0,50.28,34.0,66.0,581797.3333333334,581399.0,582180.0,4176.626666666667,4008.0,4385.0,0.4666666666666667,0.0,2.0,0.10666666666666667,0.0,2.0
161,15036.986666666666,14744.0,15387.0,0.16,0.0,1.0,48.21333333333333,34.0,64.0,581799.2533333333,581399.0,582181.0,4176.88,4008.0,4386.0,0.4,0.0,2.0,0.09333333333333334,0.0,2.0
162,15036.986666666666,14744.0,15387.0,0.13333333333333333,0.0,1.0,46.42666666666667,29.0,63.0,581800.76,581402.0,582182.0,4177.2266666666665,4008.0,4386.0,0.3466666666666667,0.0,2.0,0.10666666666666667,0.0,2.0
163,15036.986666666666,14744.0,15387.0,0.13333333333333333,0.0,1.0,44.973333333333336,28.0,59.0,581802.0266666666,581404.0,582183.0,4177.48,4008.0,4386.0,0.28,0.0,1.0,0.10666666666666667,0.0,2.0
164,15036.986666666666,14744.0,15387.0,0.09333333333333334,0.0,1.0,43.13333333333333,27.0,59.0,581803.6666666666,581406.0,582185.0,4177.8,4009.0,4386.0,0.24,0.0,1.0,0.06666666666666667,0.0,1.0
165,15036.986666666666,14744.0,15387.0,0.09333333333333334,0.0,1.0,41.266666666666666,27.0,59.0,581805.3066666666,581406.0,582186.0,4178.08,4009.0,4386.0,0.21333333333333335,0.0,1.0,0.04,0.0,1.0
166,15036.986666666666,14744.0,15387.0,0.08,0.0,1.0,39.81333333333333,27.0,58.0,581806.5866666667,581409.0,582190.0,4178.306666666666,4009.0,4387.0,0.18666666666666668,0.0,2.0,0.02666666666666667,0.0,1.0
167,15036.986666666666,14744.0,15387.0,0.06666666666666667,0.0,1.0,38.28,26.0,56.0,581807.8266666667,581410.0,582194.0,4178.653333333334,4009.0,4387.0,0.14666666666666667,0.0,2.0,0.02666666666666667,0.0,1.0
168,15036.986666666666,14744.0,15387.0,0.05333333333333334,0.0,1.0,36.84,24.0,55.0,581809.08,581410.0,582196.0,4178.8533333333335,4009.0,4387.0,0.13333333333333333,0.0,1.0,0.04,0.0,1.0
169,15036.986666666666,14744.0,15387.0,0.02666666666666667,0.0,1.0,35.4,22.0,52.0,581810.2533333333,581411.0,582198.0,4179.12,4009.0,4387.0,0.16,0.0,1.0,0.04,0.0,1.0
170,15036.986666666666,14744.0,15387.0,0.02666666666666667,0.0,1.0,34.093333333333334,21.0,50.0,581811.4266666666,581411.0,582201.0,4179.28,4009.0,4387.0,0.13333333333333333,0.0,1.0,0.05333333333333334,0.0,1.0
171,15036.986666666666,14744.0,15387.0,0.02666666666666667,0.0,1.0,32.82666666666667,21.0,49.0,581812.48,581411.0,582203.0,4179.506666666667,4010.0,4387.0,0.12,0.0,1.0,0.05333333333333334,0.0,1.0
172,15036.986666666666,14744.0,15387.0,0.02666666666666667,0.0,1.0,31.84,20.0,49.0,581813.2666666667,581411.0,582204.0,4179.72,4010.0,4387.0,0.12,0.0,1.0,0.04,0.0,1.0
173,15036.986666666666,14744.0,15387.0,0.02666666666666667,0.0,1.0,30.666666666666668,19.0,48.0,581814.24,581411.0,582204.0,4179.946666666667,4010.0,4388.0,0.09333333333333334,0.0,1.0,0.04,0.0,1.0
174,15036.986666666666,14744.0,15387.0,0.02666666666666667,0.0,1.0,29.626666666666665,19.0,46.0,581815.1466666666,581412.0,582204.0,4180.106666666667,4010.0,4388.0,0.06666666666666667,0.0,1.0,0.04,0.0,1.0
175,15036.986666666666,14744.0,15387.0,0.02666666666666667,0.0,1.0,28.426666666666666,17.0,45.0,581816.1466666666,581413.0,582204.0,4180.32,4011.0,4388.0,0.06666666666666667,0.0,1.0,0.02666666666666667,0.0,1.0
176,15036.986666666666,14744.0,15387.0,0.013333333333333334,0.0,1.0,27.32,17.0,44.0,581817.0933333334,581413.0,582205.0,4180.493333333333,4011.0,4388.0,0.08,0.0,1.0,0.013333333333333334,0.0,1.0
177,15036.986666666666,14744.0,15387.0,0.013333333333333334,0.0,1.0,26.133333333333333,17.0,40.0,581818.1466666666,581414.0,582209.0,4180.653333333334,4011.0,4388.0,0.06666666666666667,0.0,1.0,0.0,0.0,0.0
178,15036.986666666666,14744.0,15387.0,0.013333333333333334,0.0,1.0,25.0,15.0,39.0,581819.1066666667,581414.0,582211.0,4180.826666666667,4011.0,4388.0,0.06666666666666667,0.0,1.0,0.0,0.0,0.0
179,15036.986666666666,14744.0,15387.0,0.013333333333333334,0.0,1.0,24.08,15.0,38.0,581819.88,581414.0,582212.0,4180.986666666667,4011.0,4388.0,0.05333333333333334,0.0,1.0,0.0,0.0,0.0
180,15036.986666666666,14744.0,15387.0,0.0,0.0,0.0,23.213333333333335,13.0,38.0,581820.6266666667,581415.0,582214.0,4181.106666666667,4011.0,4388.0,0.06666666666666667,0.0,1.0,0.0,0.0,0.0
181,15036.986666666666,14744.0,15387.0,0.0,0.0,0.0,22.333333333333332,13.0,35.0,581821.3466666667,581415.0,582214.0,4181.266666666666,4011.0,4388.0,0.06666666666666667,0.0,1.0,0.0,0.0,0.0
182,15036.986666666666,14744.0,15387.0,0.0,0.0,0.0,21.293333333333333,12.0,34.0,581822.28,581415.0,582216.0,4181.4,4011.0,4388.0,0.04,0.0,1.0,0.0,0.0,0.0
183,15036.986666666666,14744.0,15387.0,0.0,0.0,0.0,20.48,12.0,33.0,581822.9733333334,581415.0,582216.0,4181.533333333334,4011.0,4388.0,0.02666666666666667,0.0,1.0,0.0,0.0,0.0
184,15036.986666666666,14744.0,15387.0,0.0,0.0,0.0,19.706666666666667,11.0,32.0,581823.6133333333,581415.0,582217.0,4181.666666666667,4011.0,4388.0,0.02666666666666667,0.0,1.0,0.0,0.0,0.0
185,15036.986666666666,14744.0,15387.0,0.0,0.0,0.0,19.186666666666667,11.0,32.0,581824.0266666666,581416.0,582218.0,4181.7733333333335,4011.0,4388.0,0.02666666666666667,0.0,1.0,0.0,0.0,0.0
186,15036.986666666666,14744.0,15387.0,0.0,0.0,0.0,18.333333333333332,10.0,30.0,581824.72,581416.0,582219.0,4181.933333333333,4011.0,4388.0,0.02666666666666667,0.0,1.0,0.0,0.0,0.0
187,15036.986666666666,14744.0,15387.0,0.0,0.0,0.0,17.746666666666666,10.0,29.0,581825.24,581416.0,582220.0,4182.013333333333,4011.0,4388.0,0.013333333333333334,0.0,1.0,0.0,0.0,0.0
188,15036.986666666666,14744.0,15387.0,0.0,0.0,0.0,17.093333333333334,9.0,27.0,581825.68,581417.0,582220.0,4182.2266666666665,4012.0,4388.0,0.013333333333333334,0.0,1.0,0.0,0.0,0.0
189,15036.986666666666,14744.0,15387.0,0.0,0.0,0.0,16.373333333333335,8.0,27.0,581826.1733333333,581419.0,582220.0,4182.453333333333,4012.0,4388.0,0.013333333333333334,0.0,1.0,0.0,0.0,0.0
190,15036.986666666666,14744.0,15387.0,0.0,0.0,0.0,15.84,8.0,26.0,581826.56,581419.0,582220.0,4182.6,4012.0,4389.0,0.013333333333333334,0.0,1.0,0.0,0.0,0.0
191,15036.986666666666,14744.0,15387.0,0.0,0.0,0.0,15.226666666666667,8.0,26.0,581827.08,581420.0,582221.0,4182.693333333334,4012.0,4389.0,0.013333333333333334,0.0,1.0,0.0,0.0,0.0
192,15036.986666666666,14744.0,15387.0,0.0,0.0,0.0,14.653333333333334,8.0,25.0,581827.5333333333,581420.0,582221.0,4182.8133333333335,4012.0,4390.0,0.013333333333333334,0.0,1.0,0.0,0.0,0.0
193,15036.986666666666,14744.0,15387.0,0.0,0.0,0.0,14.026666666666667,8.0,24.0,581827.9866666667,581421.0,582221.0,4182.986666666667,4012.0,4390.0,0.013333333333333334,0.0,1.0,0.0,0.0,0.0
194,15036.986666666666,14744.0,15387.0,0.0,0.0,0.0,13.466666666666667,7.0,23.0,581828.48,581424.0,582222.0,4183.066666666667,4013.0,4390.0,0.0,0.0,0.0,0.0,0.0,0.0
195,15036.486486486487,14744.0,15387.0,0.0,0.0,0.0,12.95945945945946,7.0,21.0,581829.2972972973,581424.0,582222.0,4183.256756756757,4013.0,4390.0,0.0,0.0,0.0,0.0,0.0,0.0
196,15036.486486486487,14744.0,15387.0,0.0,0.0,0.0,12.472972972972974,6.0,21.0,581829.6891891892,581425.0,582223.0,4183.351351351352,4013.0,4390.0,0.0,0.0,0.0,0.0,0.0,0.0
197,15036.486486486487,14744.0,15387.0,0.0,0.0,0.0,11.824324324324325,6.0,20.0,581830.2162162162,581427.0,582224.0,4183.472972972973,4013.0,4391.0,0.0,0.0,0.0,0.0,0.0,0.0
198,15036.486486486487,14744.0,15387.0,0.0,0.0,0.0,11.283783783783784,5.0,19.0,581830.7162162162,581427.0,582224.0,4183.513513513513,4013.0,4391.0,0.0,0.0,0.0,0.0,0.0,0.0
