day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
118,6543.866666666667,6352.0,6749.0,15.546666666666667,4.0,27.0,158.24,127.0,193.0,702116.08,701882.0,702359.0,1803.12,1698.0,1935.0,26.653333333333332,13.0,40.0,4.733333333333333,1.0,10.0
119,6543.64,6352.0,6749.0,13.84,4.0,26.0,152.52,123.0,190.0,702126.5866666667,701894.0,702366.0,1803.7466666666667,1699.0,1937.0,23.626666666666665,13.0,37.0,4.253333333333333,0.0,10.0
120,6543.48,6351.0,6749.0,12.066666666666666,3.0,20.0,146.70666666666668,118.0,186.0,702136.6533333333,701904.0,702379.0,1804.4266666666667,1699.0,1938.0,21.173333333333332,10.0,36.0,3.72,0.0,9.0
121,6543.306666666666,6351.0,6749.0,10.64,3.0,18.0,140.8,109.0,180.0,702145.9866666667,701918.0,702386.0,1805.1066666666666,1700.0,1939.0,19.053333333333335,10.0,36.0,3.36,0.0,9.0
122,6543.1466666666665,6351.0,6749.0,9.426666666666666,3.0,16.0,135.28,105.0,168.0,702154.7066666667,701925.0,702392.0,1805.68,1700.0,1940.0,16.933333333333334,7.0,36.0,3.2533333333333334,0.0,8.0
123,6543.0,6351.0,6748.0,8.56,1.0,15.0,130.52,104.0,163.0,702162.6533333333,701934.0,702408.0,1806.1333333333334,1701.0,1940.0,14.853333333333333,7.0,28.0,2.8266666666666667,0.0,9.0
124,6542.88,6351.0,6748.0,7.8,1.0,13.0,125.92,101.0,156.0,702169.7866666666,701943.0,702411.0,1806.6133333333332,1703.0,1940.0,13.066666666666666,5.0,27.0,2.546666666666667,0.0,7.0
125,6542.72,6351.0,6748.0,7.1866666666666665,1.0,12.0,121.24,97.0,152.0,702176.5333333333,701949.0,702425.0,1807.0133333333333,1703.0,1941.0,11.493333333333334,3.0,25.0,2.52,0.0,7.0
126,6542.573333333334,6350.0,6747.0,6.32,1.0,12.0,116.69333333333333,91.0,149.0,702183.1733333333,701956.0,702433.0,1807.4,1703.0,1941.0,10.32,2.0,20.0,2.2666666666666666,0.0,7.0
127,6542.506666666667,6350.0,6747.0,5.68,1.0,13.0,112.36,87.0,146.0,702188.9866666667,701961.0,702436.0,1807.8,1703.0,1942.0,9.346666666666666,3.0,17.0,2.0933333333333333,0.0,7.0
128,6542.466666666666,6350.0,6747.0,4.866666666666666,1.0,9.0,107.93333333333334,83.0,141.0,702194.8266666667,701968.0,702448.0,1808.2133333333334,1704.0,1942.0,8.493333333333334,2.0,16.0,1.8666666666666667,0.0,6.0
129,6542.426666666666,6350.0,6747.0,4.133333333333334,1.0,9.0,103.50666666666666,79.0,132.0,702200.6533333333,701974.0,702453.0,1808.6666666666667,1704.0,1943.0,7.626666666666667,1.0,15.0,1.7066666666666668,0.0,7.0
130,6542.333333333333,6350.0,6747.0,3.68,0.0,9.0,99.88,74.0,129.0,702205.6133333333,701977.0,702456.0,1809.0933333333332,1704.0,1944.0,6.68,2.0,13.0,1.48,0.0,5.0
131,6542.293333333333,6350.0,6747.0,3.2533333333333334,0.0,8.0,96.21333333333334,70.0,121.0,702210.2,701982.0,702460.0,1809.4666666666667,1704.0,1946.0,6.226666666666667,0.0,12.0,1.2133333333333334,0.0,5.0
132,6542.253333333333,6349.0,6747.0,2.8266666666666667,0.0,7.0,92.41333333333333,69.0,117.0,702214.8666666667,701989.0,702463.0,1809.7733333333333,1704.0,1947.0,5.613333333333333,1.0,11.0,1.1066666666666667,0.0,5.0
133,6542.173333333333,6349.0,6747.0,2.6,0.0,7.0,88.62666666666667,66.0,111.0,702219.5333333333,701995.0,702466.0,1810.1466666666668,1704.0,1948.0,4.84,1.0,11.0,0.96,0.0,4.0
134,6542.106666666667,6349.0,6746.0,2.4266666666666667,0.0,7.0,85.50666666666666,63.0,107.0,702223.5466666666,701999.0,702470.0,1810.4,1705.0,1948.0,4.066666666666666,0.0,11.0,0.8,0.0,4.0
135,6542.066666666667,6349.0,6746.0,2.2,0.0,6.0,82.05333333333333,57.0,103.0,702227.48,702002.0,702473.0,1810.8133333333333,1705.0,1948.0,3.56,0.0,10.0,0.7066666666666667,0.0,4.0
136,6542.013333333333,6349.0,6746.0,2.066666666666667,0.0,6.0,79.26666666666667,54.0,102.0,702230.6666666666,702006.0,702477.0,1811.12,1705.0,1948.0,3.1466666666666665,0.0,8.0,0.64,0.0,3.0
137,6542.013333333333,6349.0,6746.0,1.8666666666666667,0.0,5.0,76.06666666666666,52.0,98.0,702234.0666666667,702009.0,702481.0,1811.5466666666666,1705.0,1948.0,2.7466666666666666,0.0,7.0,0.64,0.0,3.0
138,6541.986666666667,6349.0,6746.0,1.7333333333333334,0.0,6.0,73.09333333333333,51.0,97.0,702237.2533333333,702011.0,702486.0,1811.8933333333334,1706.0,1948.0,2.44,0.0,6.0,0.5466666666666666,0.0,2.0
139,6541.973333333333,6349.0,6746.0,1.6,0.0,6.0,70.10666666666667,48.0,92.0,702240.4533333334,702016.0,702487.0,1812.1466666666668,1706.0,1950.0,2.2,0.0,6.0,0.44,0.0,2.0
140,6541.946666666667,6349.0,6746.0,1.5466666666666666,0.0,6.0,67.29333333333334,47.0,90.0,702243.6133333333,702019.0,702489.0,1812.4,1706.0,1950.0,1.7333333333333334,0.0,6.0,0.3466666666666667,0.0,2.0
141,6541.946666666667,6349.0,6746.0,1.2933333333333332,0.0,6.0,64.86666666666666,45.0,87.0,702246.08,702022.0,702492.0,1812.6933333333334,1707.0,1950.0,1.7333333333333334,0.0,5.0,0.25333333333333335,0.0,2.0
142,6541.92,6349.0,6746.0,1.1733333333333333,0.0,5.0,62.46666666666667,41.0,83.0,702248.6,702025.0,702496.0,1812.88,1707.0,1951.0,1.56,0.0,5.0,0.29333333333333333,0.0,2.0
143,6541.92,6349.0,6746.0,0.9733333333333334,0.0,5.0,60.16,39.0,78.0,702250.92,702026.0,702496.0,1813.16,1707.0,1954.0,1.4133333333333333,0.0,5.0,0.30666666666666664,0.0,2.0
144,6541.92,6349.0,6746.0,0.76,0.0,3.0,57.653333333333336,37.0,76.0,702253.4133333333,702027.0,702499.0,1813.4133333333334,1707.0,1954.0,1.4266666666666667,0.0,5.0,0.32,0.0,2.0
145,6541.92,6349.0,6746.0,0.6666666666666666,0.0,3.0,55.413333333333334,35.0,73.0,702255.76,702028.0,702499.0,1813.64,1707.0,1954.0,1.2,0.0,5.0,0.37333333333333335,0.0,2.0
146,6541.906666666667,6349.0,6746.0,0.5733333333333334,0.0,3.0,53.266666666666666,32.0,69.0,702257.8133333334,702031.0,702502.0,1813.92,1708.0,1954.0,1.12,0.0,4.0,0.38666666666666666,0.0,2.0
147,6541.906666666667,6349.0,6746.0,0.52,0.0,3.0,51.44,30.0,67.0,702259.7333333333,702037.0,702502.0,1814.1333333333334,1709.0,1954.0,0.92,0.0,4.0,0.3333333333333333,0.0,2.0
148,6541.893333333333,6349.0,6746.0,0.49333333333333335,0.0,3.0,49.306666666666665,28.0,64.0,702261.7333333333,702040.0,702505.0,1814.48,1709.0,1955.0,0.76,0.0,3.0,0.32,0.0,2.0
149,6541.893333333333,6349.0,6746.0,0.41333333333333333,0.0,3.0,47.346666666666664,28.0,63.0,702263.5866666667,702043.0,702508.0,1814.7466666666667,1709.0,1955.0,0.7066666666666667,0.0,3.0,0.29333333333333333,0.0,2.0
150,6541.893333333333,6349.0,6746.0,0.4,0.0,3.0,45.61333333333334,27.0,60.0,702265.4666666667,702044.0,702509.0,1814.8,1709.0,1955.0,0.5866666666666667,0.0,2.0,0.24,0.0,2.0
151,6541.893333333333,6349.0,6746.0,0.36,0.0,3.0,43.733333333333334,27.0,56.0,702267.24,702045.0,702510.0,1815.04,1710.0,1956.0,0.5333333333333333,0.0,3.0,0.2,0.0,1.0
152,6541.893333333333,6349.0,6746.0,0.32,0.0,3.0,42.053333333333335,27.0,56.0,702268.8533333334,702046.0,702511.0,1815.2133333333334,1710.0,1956.0,0.48,0.0,3.0,0.17333333333333334,0.0,1.0
153,6541.893333333333,6349.0,6746.0,0.30666666666666664,0.0,3.0,40.18666666666667,27.0,55.0,702270.52,702048.0,702513.0,1815.4533333333334,1711.0,1957.0,0.44,0.0,3.0,0.17333333333333334,0.0,1.0
154,6541.893333333333,6349.0,6746.0,0.29333333333333333,0.0,3.0,38.626666666666665,25.0,51.0,702272.0533333333,702051.0,702516.0,1815.6266666666668,1711.0,1957.0,0.41333333333333333,0.0,3.0,0.08,0.0,2.0
155,6541.893333333333,6349.0,6746.0,0.26666666666666666,0.0,3.0,36.906666666666666,24.0,51.0,702273.56,702051.0,702516.0,1815.8933333333334,1712.0,1957.0,0.37333333333333335,0.0,3.0,0.09333333333333334,0.0,2.0
156,6541.88,6349.0,6746.0,0.26666666666666666,0.0,3.0,35.61333333333334,20.0,49.0,702274.7866666666,702053.0,702516.0,1816.0266666666666,1712.0,1957.0,0.3466666666666667,0.0,3.0,0.06666666666666667,0.0,2.0
157,6541.88,6349.0,6746.0,0.25333333333333335,0.0,3.0,34.06666666666667,20.0,47.0,702276.2933333333,702055.0,702516.0,1816.1466666666668,1712.0,1957.0,0.29333333333333333,0.0,3.0,0.06666666666666667,0.0,2.0
158,6541.88,6349.0,6746.0,0.21333333333333335,0.0,2.0,32.72,19.0,46.0,702277.4933333333,702057.0,702516.0,1816.3333333333333,1712.0,1958.0,0.29333333333333333,0.0,3.0,0.05333333333333334,0.0,1.0
159,6541.88,6349.0,6746.0,0.18666666666666668,0.0,2.0,31.653333333333332,18.0,45.0,702278.4933333333,702057.0,702518.0,1816.48,1712.0,1958.0,0.25333333333333335,0.0,3.0,0.04,0.0,1.0
160,6541.88,6349.0,6746.0,0.13333333333333333,0.0,2.0,30.333333333333332,15.0,44.0,702279.72,702058.0,702519.0,1816.6133333333332,1712.0,1958.0,0.26666666666666666,0.0,3.0,0.04,0.0,1.0
161,6541.88,6349.0,6746.0,0.10666666666666667,0.0,2.0,29.173333333333332,15.0,43.0,702280.8533333334,702059.0,702520.0,1816.6666666666667,1712.0,1958.0,0.28,0.0,3.0,0.04,0.0,1.0
162,6541.88,6349.0,6746.0,0.09333333333333334,0.0,2.0,27.973333333333333,15.0,40.0,702281.8933333333,702059.0,702524.0,1816.8533333333332,1712.0,1958.0,0.26666666666666666,0.0,2.0,0.04,0.0,1.0
163,6541.88,6349.0,6746.0,0.08,0.0,2.0,26.96,15.0,39.0,702282.84,702060.0,702524.0,1816.9466666666667,1712.0,1958.0,0.25333333333333335,0.0,2.0,0.04,0.0,1.0
164,6541.88,6349.0,6746.0,0.08,0.0,2.0,25.866666666666667,15.0,38.0,702283.8533333334,702061.0,702525.0,1817.0933333333332,1712.0,1958.0,0.18666666666666668,0.0,2.0,0.04,0.0,1.0
165,6541.88,6349.0,6746.0,0.08,0.0,2.0,24.893333333333334,13.0,35.0,702284.7733333333,702063.0,702526.0,1817.2133333333334,1712.0,1958.0,0.13333333333333333,0.0,2.0,0.02666666666666667,0.0,1.0
166,6541.88,6349.0,6746.0,0.08,0.0,2.0,23.893333333333334,12.0,34.0,702285.68,702063.0,702527.0,1817.3333333333333,1712.0,1958.0,0.10666666666666667,0.0,1.0,0.02666666666666667,0.0,1.0
167,6541.88,6349.0,6746.0,0.08,0.0,2.0,22.92,10.0,34.0,702286.56,702063.0,702529.0,1817.4533333333334,1712.0,1958.0,0.09333333333333334,0.0,1.0,0.013333333333333334,0.0,1.0
168,6541.88,6349.0,6746.0,0.05333333333333334,0.0,2.0,22.16,9.0,33.0,702287.28,702063.0,702529.0,1817.5066666666667,1712.0,1959.0,0.10666666666666667,0.0,1.0,0.013333333333333334,0.0,1.0
169,6541.88,6349.0,6746.0,0.04,0.0,2.0,21.12,7.0,30.0,702288.1866666666,702063.0,702529.0,1817.6666666666667,1713.0,1959.0,0.09333333333333334,0.0,2.0,0.013333333333333334,0.0,1.0
170,6541.88,6349.0,6746.0,0.04,0.0,2.0,20.28,6.0,30.0,702288.9866666667,702063.0,702530.0,1817.7333333333333,1713.0,1959.0,0.08,0.0,1.0,0.0,0.0,0.0
171,6541.88,6349.0,6746.0,0.04,0.0,2.0,19.69333333333333,6.0,30.0,702289.4666666667,702063.0,702530.0,1817.84,1713.0,1959.0,0.08,0.0,1.0,0.0,0.0,0.0
172,6541.88,6349.0,6746.0,0.04,0.0,2.0,19.013333333333332,6.0,30.0,702290.1333333333,702063.0,702530.0,1817.8933333333334,1713.0,1959.0,0.04,0.0,1.0,0.0,0.0,0.0
173,6541.88,6349.0,6746.0,0.04,0.0,2.0,18.266666666666666,6.0,28.0,702290.8533333334,702064.0,702530.0,1817.92,1713.0,1959.0,0.04,0.0,1.0,0.0,0.0,0.0
174,6541.88,6349.0,6746.0,0.013333333333333334,0.0,1.0,17.533333333333335,6.0,27.0,702291.52,702065.0,702530.0,1817.9866666666667,1713.0,1960.0,0.06666666666666667,0.0,3.0,0.0,0.0,0.0
175,6541.88,6349.0,6746.0,0.013333333333333334,0.0,1.0,16.893333333333334,6.0,27.0,702292.12,702067.0,702531.0,1818.0266666666666,1713.0,1960.0,0.06666666666666667,0.0,3.0,0.0,0.0,0.0
176,6541.88,6349.0,6746.0,0.013333333333333334,0.0,1.0,16.12,6.0,27.0,702292.8266666667,702069.0,702532.0,1818.0933333333332,1713.0,1960.0,0.06666666666666667,0.0,3.0,0.0,0.0,0.0
177,6541.88,6349.0,6746.0,0.013333333333333334,0.0,1.0,15.573333333333334,6.0,26.0,702293.32,702069.0,702533.0,1818.1466666666668,1713.0,1960.0,0.06666666666666667,0.0,3.0,0.0,0.0,0.0
178,6541.88,6349.0,6746.0,0.0,0.0,0.0,15.0,6.0,24.0,702293.8266666667,702069.0,702533.0,1818.2266666666667,1714.0,1961.0,0.05333333333333334,0.0,3.0,0.0,0.0,0.0
179,6541.88,6349.0,6746.0,0.0,0.0,0.0,14.413333333333334,5.0,22.0,702294.3333333334,702069.0,702533.0,1818.3066666666666,1714.0,1961.0,0.05333333333333334,0.0,3.0,0.0,0.0,0.0
180,6541.88,6349.0,6746.0,0.0,0.0,0.0,13.96,5.0,22.0,702294.72,702070.0,702533.0,1818.3733333333332,1714.0,1961.0,0.05333333333333334,0.0,3.0,0.013333333333333334,0.0,1.0
181,6541.88,6349.0,6746.0,0.0,0.0,0.0,13.506666666666666,4.0,22.0,702295.16,702071.0,702534.0,1818.4,1714.0,1961.0,0.04,0.0,3.0,0.013333333333333334,0.0,1.0
182,6541.88,6349.0,6746.0,0.0,0.0,0.0,12.92,4.0,22.0,702295.6933333334,702071.0,702535.0,1818.4533333333334,1714.0,1961.0,0.04,0.0,3.0,0.013333333333333334,0.0,1.0
183,6541.88,6349.0,6746.0,0.0,0.0,0.0,12.48,4.0,21.0,702296.0666666667,702071.0,702535.0,1818.52,1714.0,1961.0,0.04,0.0,3.0,0.013333333333333334,0.0,1.0
184,6541.88,6349.0,6746.0,0.0,0.0,0.0,12.0,4.0,21.0,702296.5333333333,702071.0,702536.0,1818.5466666666666,1714.0,1961.0,0.04,0.0,3.0,0.0,0.0,0.0
185,6541.88,6349.0,6746.0,0.0,0.0,0.0,11.453333333333333,4.0,20.0,702296.9866666667,702072.0,702537.0,1818.6533333333334,1714.0,1961.0,0.02666666666666667,0.0,2.0,0.0,0.0,0.0
186,6541.88,6349.0,6746.0,0.0,0.0,0.0,10.826666666666666,4.0,19.0,702297.52,702073.0,702537.0,1818.76,1714.0,1961.0,0.013333333333333334,0.0,1.0,0.0,0.0,0.0
187,6541.88,6349.0,6746.0,0.0,0.0,0.0,10.453333333333333,3.0,19.0,702297.84,702073.0,702538.0,1818.8133333333333,1714.0,1961.0,0.013333333333333334,0.0,1.0,0.0,0.0,0.0
188,6541.88,6349.0,6746.0,0.0,0.0,0.0,10.026666666666667,2.0,17.0,702298.2,702073.0,702538.0,1818.88,1714.0,1961.0,0.013333333333333334,0.0,1.0,0.0,0.0,0.0
189,6541.88,6349.0,6746.0,0.0,0.0,0.0,9.706666666666667,2.0,16.0,702298.48,702073.0,702539.0,1818.9333333333334,1714.0,1961.0,0.0,0.0,0.0,0.0,0.0,0.0
190,6541.88,6349.0,6746.0,0.0,0.0,0.0,9.28,2.0,15.0,702298.88,702073.0,702539.0,1818.96,1715.0,1961.0,0.0,0.0,0.0,0.0,0.0,0.0
191,6541.88,6349.0,6746.0,0.0,0.0,0.0,8.92,2.0,15.0,702299.1733333333,702074.0,702540.0,1819.0266666666666,1715.0,1961.0,0.0,0.0,0.0,0.0,0.0,0.0
192,6541.88,6349.0,6746.0,0.0,0.0,0.0,8.573333333333334,2.0,15.0,702299.4933333333,702074.0,702541.0,1819.0533333333333,1715.0,1961.0,0.0,0.0,0.0,0.0,0.0,0.0
193,6541.88,6349.0,6746.0,0.0,0.0,0.0,8.24,2.0,14.0,702299.7866666666,702074.0,702541.0,1819.0933333333332,1715.0,1961.0,0.0,0.0,0.0,0.0,0.0,0.0
194,6541.88,6349.0,6746.0,0.0,0.0,0.0,7.973333333333334,2.0,13.0,702300.0533333333,702075.0,702541.0,1819.0933333333332,1715.0,1961.0,0.0,0.0,0.0,0.0,0.0,0.0
195,6541.256756756757,6349.0,6746.0,0.0,0.0,0.0,7.5675675675675675,2.0,13.0,702300.3648648649,702075.0,702541.0,1819.8108108108108,1715.0,1961.0,0.0,0.0,0.0,0.0,0.0,0.0
196,6541.256756756757,6349.0,6746.0,0.0,0.0,0.0,7.256756756756757,2.0,12.0,702300.6486486486,702075.0,702541.0,1819.837837837838,1715.0,1961.0,0.0,0.0,0.0,0.0,0.0,0.0
197,6541.256756756757,6349.0,6746.0,0.0,0.0,0.0,6.95945945945946,2.0,12.0,702300.9189189189,702075.0,702541.0,1819.8648648648648,1715.0,1961.0,0.0,0.0,0.0,0.0,0.0,0.0
198,6541.256756756757,6349.0,6746.0,0.0,0.0,0.0,6.6891891891891895,2.0,12.0,702301.1351351351,702075.0,702542.0,1819.918918918919,1715.0,1961.0,0.0,0.0,0.0,0.0,0.0,0.0
