day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
120,11595.266666666666,11287.0,11857.0,17.333333333333332,8.0,28.0,145.29333333333332,119.0,179.0,797704.2133333334,797426.0,797993.0,631.8,563.0,688.0,30.186666666666667,13.0,42.0,5.933333333333334,0.0,16.0
121,11594.946666666667,11287.0,11857.0,15.533333333333333,8.0,26.0,139.77333333333334,112.0,175.0,797715.4266666666,797438.0,798007.0,632.0266666666666,563.0,688.0,27.253333333333334,11.0,42.0,5.16,0.0,15.0
122,11594.733333333334,11287.0,11857.0,13.746666666666666,7.0,22.0,135.16,109.0,171.0,797725.3466666667,797448.0,798024.0,632.16,563.0,688.0,24.30666666666667,7.0,35.0,4.613333333333333,1.0,13.0
123,11594.48,11287.0,11857.0,12.213333333333333,5.0,18.0,130.56,107.0,168.0,797734.48,797458.0,798032.0,632.32,563.0,689.0,22.14666666666667,10.0,32.0,4.093333333333334,0.0,15.0
124,11594.306666666667,11286.0,11857.0,10.546666666666667,3.0,17.0,125.50666666666666,105.0,165.0,797743.5466666666,797466.0,798040.0,632.5066666666667,563.0,689.0,19.96,10.0,30.0,3.88,0.0,11.0
125,11594.053333333333,11286.0,11857.0,9.293333333333333,2.0,16.0,120.78666666666666,98.0,162.0,797752.04,797476.0,798048.0,632.6133333333333,563.0,689.0,18.12,9.0,28.0,3.533333333333333,0.0,8.0
126,11593.933333333332,11286.0,11856.0,8.146666666666667,1.0,16.0,116.12,93.0,156.0,797760.3066666666,797491.0,798056.0,632.7866666666666,563.0,689.0,15.96,5.0,26.0,3.2133333333333334,0.0,8.0
127,11593.773333333333,11286.0,11856.0,7.426666666666667,1.0,15.0,111.94666666666667,89.0,151.0,797767.32,797502.0,798061.0,632.9733333333334,563.0,689.0,14.08,3.0,24.0,2.92,0.0,9.0
128,11593.693333333333,11286.0,11855.0,6.56,0.0,14.0,107.32,88.0,147.0,797774.6266666667,797510.0,798070.0,633.0933333333334,564.0,689.0,12.586666666666666,3.0,22.0,2.6666666666666665,0.0,9.0
129,11593.586666666666,11286.0,11855.0,5.8933333333333335,0.0,13.0,103.25333333333333,83.0,144.0,797781.36,797515.0,798076.0,633.2933333333333,564.0,690.0,11.013333333333334,3.0,21.0,2.2933333333333334,0.0,7.0
130,11593.546666666667,11286.0,11855.0,5.4,0.0,12.0,99.61333333333333,78.0,141.0,797787.0133333333,797516.0,798080.0,633.4266666666666,565.0,690.0,9.8,3.0,17.0,1.9333333333333333,0.0,6.0
131,11593.44,11286.0,11854.0,5.0,0.0,10.0,95.81333333333333,76.0,134.0,797792.64,797525.0,798087.0,633.5333333333333,565.0,690.0,8.653333333333334,4.0,16.0,1.6933333333333334,0.0,6.0
132,11593.36,11286.0,11854.0,4.693333333333333,0.0,10.0,92.44,73.0,128.0,797797.52,797530.0,798091.0,633.6533333333333,565.0,690.0,7.573333333333333,3.0,15.0,1.5466666666666666,0.0,6.0
133,11593.32,11286.0,11854.0,4.093333333333334,0.0,10.0,88.97333333333333,71.0,126.0,797802.3466666667,797536.0,798097.0,633.8,565.0,690.0,6.88,0.0,13.0,1.4,0.0,5.0
134,11593.24,11286.0,11854.0,3.88,0.0,10.0,85.69333333333333,66.0,124.0,797807.0,797538.0,798101.0,633.9333333333333,565.0,690.0,5.96,0.0,12.0,1.1333333333333333,0.0,4.0
135,11593.2,11286.0,11854.0,3.2533333333333334,0.0,8.0,82.78666666666666,65.0,121.0,797811.08,797543.0,798104.0,634.0133333333333,565.0,690.0,5.6,1.0,11.0,0.9066666666666666,0.0,3.0
136,11593.16,11285.0,11854.0,2.9066666666666667,0.0,7.0,79.58666666666667,61.0,115.0,797815.2,797549.0,798107.0,634.1466666666666,565.0,690.0,5.04,1.0,11.0,0.8266666666666667,0.0,3.0
137,11593.133333333333,11285.0,11854.0,2.6,0.0,6.0,76.61333333333333,58.0,111.0,797818.92,797557.0,798109.0,634.3333333333334,565.0,690.0,4.48,0.0,10.0,0.7466666666666667,0.0,3.0
138,11593.12,11285.0,11854.0,2.3466666666666667,0.0,6.0,73.28,55.0,107.0,797822.88,797557.0,798116.0,634.5333333333333,565.0,690.0,4.013333333333334,0.0,9.0,0.72,0.0,3.0
139,11593.053333333333,11285.0,11854.0,2.1333333333333333,0.0,6.0,70.45333333333333,52.0,102.0,797826.3066666666,797565.0,798122.0,634.68,565.0,690.0,3.6133333333333333,0.0,8.0,0.7066666666666667,0.0,3.0
140,11593.013333333334,11285.0,11854.0,1.9333333333333333,0.0,5.0,68.02666666666667,47.0,98.0,797829.36,797569.0,798125.0,634.7866666666666,565.0,690.0,3.2133333333333334,0.0,7.0,0.6266666666666667,0.0,3.0
141,11592.973333333333,11285.0,11854.0,1.5333333333333334,0.0,4.0,65.54666666666667,44.0,95.0,797832.2933333333,797569.0,798131.0,634.9333333333333,565.0,690.0,3.12,0.0,8.0,0.52,0.0,3.0
142,11592.933333333332,11285.0,11854.0,1.4533333333333334,0.0,4.0,63.22666666666667,41.0,95.0,797834.9466666667,797571.0,798136.0,635.04,565.0,690.0,2.84,0.0,8.0,0.49333333333333335,0.0,3.0
143,11592.906666666666,11285.0,11854.0,1.3066666666666666,0.0,4.0,60.81333333333333,39.0,94.0,797837.8933333333,797574.0,798139.0,635.16,566.0,690.0,2.44,0.0,6.0,0.4266666666666667,0.0,3.0
144,11592.906666666666,11285.0,11854.0,1.28,0.0,4.0,58.45333333333333,38.0,93.0,797840.4666666667,797576.0,798141.0,635.2533333333333,566.0,690.0,2.2266666666666666,0.0,6.0,0.36,0.0,2.0
145,11592.893333333333,11285.0,11854.0,1.1066666666666667,0.0,3.0,56.14666666666667,37.0,89.0,797843.0933333334,797579.0,798144.0,635.32,566.0,690.0,2.0,0.0,6.0,0.3333333333333333,0.0,2.0
146,11592.893333333333,11285.0,11854.0,0.9866666666666667,0.0,3.0,53.906666666666666,36.0,84.0,797845.76,797583.0,798147.0,635.3733333333333,566.0,690.0,1.76,0.0,7.0,0.25333333333333335,0.0,1.0
147,11592.893333333333,11285.0,11854.0,0.8666666666666667,0.0,3.0,51.733333333333334,36.0,76.0,797848.1733333333,797585.0,798148.0,635.44,566.0,690.0,1.6133333333333333,0.0,7.0,0.26666666666666666,0.0,2.0
148,11592.88,11285.0,11854.0,0.8133333333333334,0.0,4.0,49.93333333333333,34.0,74.0,797850.2,797588.0,798150.0,635.5333333333333,566.0,690.0,1.4133333333333333,0.0,6.0,0.2,0.0,2.0
149,11592.88,11285.0,11854.0,0.7333333333333333,0.0,4.0,48.026666666666664,33.0,71.0,797852.28,797588.0,798152.0,635.6266666666667,566.0,690.0,1.24,0.0,5.0,0.21333333333333335,0.0,2.0
150,11592.866666666667,11285.0,11854.0,0.68,0.0,4.0,46.4,31.0,69.0,797854.0666666667,797591.0,798156.0,635.6666666666666,566.0,690.0,1.12,0.0,4.0,0.18666666666666668,0.0,2.0
151,11592.84,11285.0,11854.0,0.6533333333333333,0.0,3.0,44.50666666666667,30.0,66.0,797856.08,797591.0,798157.0,635.76,566.0,690.0,0.9466666666666667,0.0,4.0,0.18666666666666668,0.0,2.0
152,11592.84,11285.0,11854.0,0.5866666666666667,0.0,3.0,42.86666666666667,28.0,61.0,797857.7866666666,797593.0,798160.0,635.8533333333334,566.0,690.0,0.88,0.0,3.0,0.16,0.0,2.0
153,11592.84,11285.0,11854.0,0.5066666666666667,0.0,2.0,41.25333333333333,27.0,60.0,797859.4533333334,797595.0,798161.0,635.9866666666667,567.0,690.0,0.7866666666666666,0.0,3.0,0.16,0.0,1.0
154,11592.84,11285.0,11854.0,0.41333333333333333,0.0,2.0,39.733333333333334,25.0,57.0,797861.0266666666,797596.0,798163.0,636.0133333333333,567.0,690.0,0.8133333333333334,0.0,3.0,0.10666666666666667,0.0,1.0
155,11592.84,11285.0,11854.0,0.3466666666666667,0.0,2.0,38.18666666666667,25.0,54.0,797862.6533333333,797597.0,798166.0,636.0533333333333,567.0,690.0,0.7466666666666667,0.0,3.0,0.13333333333333333,0.0,2.0
156,11592.84,11285.0,11854.0,0.30666666666666664,0.0,2.0,37.026666666666664,25.0,52.0,797863.8533333334,797598.0,798167.0,636.1066666666667,567.0,690.0,0.7066666666666667,0.0,3.0,0.14666666666666667,0.0,2.0
157,11592.84,11285.0,11854.0,0.28,0.0,2.0,35.50666666666667,24.0,49.0,797865.4666666667,797601.0,798173.0,636.1466666666666,567.0,690.0,0.64,0.0,4.0,0.12,0.0,2.0
158,11592.84,11285.0,11854.0,0.28,0.0,2.0,34.21333333333333,24.0,48.0,797866.84,797604.0,798173.0,636.1733333333333,567.0,690.0,0.5466666666666666,0.0,3.0,0.10666666666666667,0.0,1.0
159,11592.84,11285.0,11854.0,0.25333333333333335,0.0,2.0,32.92,22.0,47.0,797868.2933333333,797605.0,798173.0,636.2,567.0,690.0,0.4,0.0,2.0,0.09333333333333334,0.0,1.0
160,11592.84,11285.0,11854.0,0.22666666666666666,0.0,2.0,31.826666666666668,21.0,46.0,797869.44,797607.0,798177.0,636.24,567.0,690.0,0.3466666666666667,0.0,2.0,0.06666666666666667,0.0,1.0
161,11592.84,11285.0,11854.0,0.22666666666666666,0.0,2.0,30.76,20.0,44.0,797870.5066666667,797607.0,798178.0,636.2933333333333,567.0,690.0,0.29333333333333333,0.0,2.0,0.06666666666666667,0.0,1.0
162,11592.84,11285.0,11854.0,0.21333333333333335,0.0,2.0,29.68,20.0,43.0,797871.5866666667,797607.0,798178.0,636.3866666666667,567.0,690.0,0.24,0.0,2.0,0.04,0.0,1.0
163,11592.84,11285.0,11854.0,0.14666666666666667,0.0,2.0,28.653333333333332,19.0,42.0,797872.6933333334,797607.0,798178.0,636.4266666666666,567.0,690.0,0.21333333333333335,0.0,2.0,0.0,0.0,0.0
164,11592.84,11285.0,11854.0,0.13333333333333333,0.0,2.0,27.626666666666665,17.0,41.0,797873.6266666667,797608.0,798180.0,636.5333333333333,567.0,690.0,0.21333333333333335,0.0,1.0,0.0,0.0,0.0
165,11592.84,11285.0,11854.0,0.13333333333333333,0.0,2.0,26.72,15.0,40.0,797874.56,797608.0,798181.0,636.5333333333333,567.0,690.0,0.18666666666666668,0.0,1.0,0.02666666666666667,0.0,1.0
166,11592.84,11285.0,11854.0,0.12,0.0,1.0,25.546666666666667,14.0,39.0,797875.7066666667,797608.0,798181.0,636.5866666666667,567.0,690.0,0.16,0.0,1.0,0.02666666666666667,0.0,1.0
167,11592.84,11285.0,11854.0,0.12,0.0,1.0,24.586666666666666,13.0,38.0,797876.64,797608.0,798181.0,636.6266666666667,567.0,690.0,0.14666666666666667,0.0,1.0,0.04,0.0,1.0
168,11592.84,11285.0,11854.0,0.12,0.0,1.0,23.506666666666668,13.0,37.0,797877.7066666667,797608.0,798183.0,636.6666666666666,567.0,690.0,0.12,0.0,1.0,0.04,0.0,1.0
169,11592.84,11285.0,11854.0,0.12,0.0,1.0,22.68,13.0,36.0,797878.52,797608.0,798184.0,636.6933333333334,567.0,690.0,0.10666666666666667,0.0,1.0,0.04,0.0,1.0
170,11592.826666666666,11285.0,11854.0,0.12,0.0,1.0,21.85333333333333,13.0,33.0,797879.3333333334,797609.0,798184.0,636.72,567.0,690.0,0.12,0.0,1.0,0.02666666666666667,0.0,1.0
171,11592.826666666666,11285.0,11854.0,0.12,0.0,1.0,21.106666666666666,13.0,31.0,797880.0533333333,797610.0,798185.0,636.76,567.0,690.0,0.10666666666666667,0.0,1.0,0.02666666666666667,0.0,1.0
172,11592.826666666666,11285.0,11854.0,0.10666666666666667,0.0,1.0,20.226666666666667,13.0,31.0,797880.9466666667,797611.0,798186.0,636.7866666666666,567.0,690.0,0.08,0.0,1.0,0.02666666666666667,0.0,1.0
173,11592.826666666666,11285.0,11854.0,0.09333333333333334,0.0,1.0,19.506666666666668,12.0,31.0,797881.6666666666,797611.0,798187.0,636.7866666666666,567.0,690.0,0.09333333333333334,0.0,1.0,0.02666666666666667,0.0,1.0
174,11592.826666666666,11285.0,11854.0,0.09333333333333334,0.0,1.0,18.786666666666665,11.0,30.0,797882.3733333333,797612.0,798188.0,636.8133333333334,567.0,690.0,0.09333333333333334,0.0,1.0,0.013333333333333334,0.0,1.0
175,11592.826666666666,11285.0,11854.0,0.08,0.0,1.0,18.013333333333332,9.0,30.0,797883.1333333333,797612.0,798188.0,636.84,567.0,690.0,0.09333333333333334,0.0,1.0,0.013333333333333334,0.0,1.0
176,11592.826666666666,11285.0,11854.0,0.08,0.0,1.0,17.413333333333334,9.0,29.0,797883.72,797613.0,798188.0,636.8666666666667,567.0,690.0,0.09333333333333334,0.0,1.0,0.0,0.0,0.0
177,11592.826666666666,11285.0,11854.0,0.08,0.0,1.0,16.826666666666668,9.0,29.0,797884.3066666666,797615.0,798188.0,636.88,567.0,690.0,0.08,0.0,1.0,0.0,0.0,0.0
178,11592.826666666666,11285.0,11854.0,0.05333333333333334,0.0,1.0,16.133333333333333,8.0,28.0,797884.96,797615.0,798190.0,636.9333333333333,567.0,690.0,0.09333333333333334,0.0,1.0,0.0,0.0,0.0
179,11592.826666666666,11285.0,11854.0,0.05333333333333334,0.0,1.0,15.52,8.0,28.0,797885.5866666667,797617.0,798191.0,636.9333333333333,567.0,690.0,0.08,0.0,1.0,0.0,0.0,0.0
180,11592.826666666666,11285.0,11854.0,0.05333333333333334,0.0,1.0,14.946666666666667,7.0,27.0,797886.16,797618.0,798191.0,636.96,567.0,690.0,0.05333333333333334,0.0,1.0,0.0,0.0,0.0
181,11592.826666666666,11285.0,11854.0,0.05333333333333334,0.0,1.0,14.266666666666667,7.0,27.0,797886.8133333334,797618.0,798192.0,637.0,567.0,690.0,0.04,0.0,1.0,0.0,0.0,0.0
182,11592.826666666666,11285.0,11854.0,0.05333333333333334,0.0,1.0,13.813333333333333,7.0,25.0,797887.2666666667,797618.0,798192.0,637.0133333333333,567.0,690.0,0.02666666666666667,0.0,1.0,0.0,0.0,0.0
183,11592.826666666666,11285.0,11854.0,0.05333333333333334,0.0,1.0,13.386666666666667,7.0,24.0,797887.6933333334,797618.0,798192.0,637.0133333333333,567.0,690.0,0.02666666666666667,0.0,1.0,0.0,0.0,0.0
184,11592.826666666666,11285.0,11854.0,0.04,0.0,1.0,12.88,7.0,24.0,797888.16,797618.0,798193.0,637.0533333333333,567.0,690.0,0.04,0.0,1.0,0.0,0.0,0.0
185,11592.826666666666,11285.0,11854.0,0.04,0.0,1.0,12.333333333333334,7.0,21.0,797888.7066666667,797618.0,798193.0,637.0666666666667,567.0,690.0,0.02666666666666667,0.0,1.0,0.0,0.0,0.0
186,11592.826666666666,11285.0,11854.0,0.02666666666666667,0.0,1.0,11.733333333333333,6.0,21.0,797889.3066666666,797618.0,798193.0,637.08,567.0,690.0,0.02666666666666667,0.0,1.0,0.0,0.0,0.0
187,11592.826666666666,11285.0,11854.0,0.02666666666666667,0.0,1.0,11.266666666666667,5.0,20.0,797889.7733333333,797618.0,798193.0,637.08,567.0,690.0,0.02666666666666667,0.0,1.0,0.0,0.0,0.0
188,11592.826666666666,11285.0,11854.0,0.02666666666666667,0.0,1.0,10.733333333333333,4.0,19.0,797890.2933333333,797618.0,798195.0,637.0933333333334,567.0,690.0,0.02666666666666667,0.0,1.0,0.0,0.0,0.0
189,11592.826666666666,11285.0,11854.0,0.02666666666666667,0.0,1.0,10.373333333333333,4.0,19.0,797890.6666666666,797618.0,798195.0,637.0933333333334,567.0,690.0,0.013333333333333334,0.0,1.0,0.0,0.0,0.0
190,11592.826666666666,11285.0,11854.0,0.013333333333333334,0.0,1.0,10.08,4.0,17.0,797890.9466666667,797618.0,798195.0,637.1066666666667,567.0,690.0,0.02666666666666667,0.0,1.0,0.0,0.0,0.0
191,11592.826666666666,11285.0,11854.0,0.0,0.0,0.0,9.6,3.0,17.0,797891.4266666666,797618.0,798195.0,637.12,567.0,690.0,0.013333333333333334,0.0,1.0,0.0,0.0,0.0
192,11592.826666666666,11285.0,11854.0,0.0,0.0,0.0,9.186666666666667,2.0,17.0,797891.8133333334,797620.0,798195.0,637.1466666666666,567.0,690.0,0.013333333333333334,0.0,1.0,0.0,0.0,0.0
193,11592.826666666666,11285.0,11854.0,0.0,0.0,0.0,8.866666666666667,2.0,17.0,797892.1466666666,797620.0,798195.0,637.1466666666666,567.0,690.0,0.0,0.0,0.0,0.013333333333333334,0.0,1.0
194,11592.826666666666,11285.0,11854.0,0.0,0.0,0.0,8.546666666666667,1.0,16.0,797892.4533333334,797620.0,798195.0,637.16,567.0,690.0,0.0,0.0,0.0,0.013333333333333334,0.0,1.0
195,11591.662162162162,11285.0,11854.0,0.0,0.0,0.0,8.35135135135135,1.0,16.0,797893.0540540541,797620.0,798196.0,637.918918918919,567.0,690.0,0.0,0.0,0.0,0.013513513513513514,0.0,1.0
196,11591.662162162162,11285.0,11854.0,0.0,0.0,0.0,8.027027027027026,1.0,15.0,797893.3648648649,797621.0,798197.0,637.9324324324324,567.0,690.0,0.0,0.0,0.0,0.013513513513513514,0.0,1.0
197,11591.662162162162,11285.0,11854.0,0.0,0.0,0.0,7.702702702702703,1.0,14.0,797893.6891891892,797621.0,798198.0,637.9324324324324,567.0,690.0,0.0,0.0,0.0,0.013513513513513514,0.0,1.0
198,11591.662162162162,11285.0,11854.0,0.0,0.0,0.0,7.405405405405405,1.0,14.0,797893.9459459459,797621.0,798198.0,637.972972972973,567.0,690.0,0.0,0.0,0.0,0.013513513513513514,0.0,1.0
